2.400000000000000000e+01 1.784774780273437500e+01 1.318698978424072266e+01 7.388601303100585938e-01 1.318697834014892578e+01 7.388595342636108398e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000082740370999e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.500000000000000000e+01 1.639320755004882812e+01 1.187922382354736328e+01 7.246430516242980957e-01 1.187911033630371094e+01 7.246361374855041504e-01 1.000002580742176406e-10 9.900000095367431641e-01 1.000002650131115445e-10 1.000000082740370999e-10 1.000002788908993523e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.600000000000000000e+01 1.296259021759033203e+01 1.279323959350585938e+01 9.869354367256164551e-01 1.279321956634521484e+01 9.869338870048522949e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.700000000000000000e+01 1.640406227111816406e+01 1.612539291381835938e+01 9.830121994018554688e-01 1.612513351440429688e+01 9.829963445663452148e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.800000000000000000e+01 1.253994655609130859e+01 1.253995418548583984e+01 1.000000596046447754e+00 1.253994750976562500e+01 1.000000119209289551e+00 1.000000152129310038e-10 9.900000095367431641e-01 1.000000082740370999e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.900000000000000000e+01 1.441623210906982422e+01 1.161347103118896484e+01 8.055829405784606934e-01 1.161344528198242188e+01 8.055811524391174316e-01 1.000077590185277643e-10 9.900000095367431641e-01 1.000232605075090930e-10 1.000004107298835265e-10 1.000002511353237367e-10 1.000000984796578507e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.000000000000000000e+01 1.678399467468261719e+01 1.025201034545898438e+01 6.108206510543823242e-01 1.025200557708740234e+01 6.108203530311584473e-01 1.000170432585711922e-10 9.900000095367431641e-01 1.000013752361361696e-10 1.000005980800189320e-10 1.000086263802657527e-10 1.000000915407639468e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.100000000000000000e+01 1.814140510559082031e+01 1.085000228881835938e+01 5.980795025825500488e-01 1.084995841979980469e+01 5.980770587921142578e-01 1.000000846018700429e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.200000000000000000e+01 1.548113441467285156e+01 1.548115730285644531e+01 1.000001430511474609e+00 1.548113441467285156e+01 1.000000000000000000e+00 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.300000000000000000e+01 1.707904434204101562e+01 1.576841259002685547e+01 9.232608079910278320e-01 1.576839923858642578e+01 9.232600331306457520e-01 1.000001262352334663e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
