3.700000000000000000e+01 1.939800599999999875e+01 1.881304411927912668e+01 9.698442262199077346e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
3.800000000000000000e+01 1.543708799999999925e+01 1.543708808885732431e+01 1.000000005756093602e+00 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
3.900000000000000000e+01 1.776905000000000001e+01 1.718409114802660653e+01 9.670799028663100705e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
4.000000000000000000e+01 1.932905900000000088e+01 1.774410131935153956e+01 9.180013015300713120e-01 6.400000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 3.300000000000000155e-01 1.000000000000000036e-10 1.000000000000000036e-10
4.100000000000000000e+01 1.496890100000000068e+01 1.429902948827474596e+01 9.552491187078293589e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.200000000000000000e+01 1.465677999999999948e+01 1.311292585371852759e+01 8.946662127505855544e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.300000000000000000e+01 1.483508699999999969e+01 1.483508740585473262e+01 1.000000027357758947e+00 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.400000000000000000e+01 1.231903900000000007e+01 1.173421744066407513e+01 9.525270145393707200e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
4.500000000000000000e+01 2.087195399999999879e+01 2.087195415500636386e+01 1.000000007426538273e+00 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.600000000000000000e+01 1.699855799999999917e+01 1.641360121952025963e+01 9.655878586595557644e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.700000000000000000e+01 1.440778500000000051e+01 1.431694070013166709e+01 9.936947768259775104e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.800000000000000000e+01 1.749914899999999918e+01 1.691419008162577242e+01 9.665721505443363171e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
4.900000000000000000e+01 1.417651900000000076e+01 1.417651901831244210e+01 1.000000001291744489e+00 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
5.000000000000000000e+01 2.121092099999999903e+01 2.121092079340830594e+01 9.999999902601262036e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.100000000000000000e+01 1.222933899999999952e+01 1.177091836093113386e+01 9.625146838215159484e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.200000000000000000e+01 1.648361299999999829e+01 1.585427822656072827e+01 9.618205806312445372e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.300000000000000000e+01 1.482286299999999990e+01 1.423792555362167889e+01 9.605381601126367075e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
5.400000000000000000e+01 1.513767400000000052e+01 1.432282857654691810e+01 9.461710284252995429e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.500000000000000000e+01 1.717125700000000066e+01 1.658629972435562649e+01 9.659339280959818863e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
