2.700000000000000000e+01 1.640406300000000073e+01 9.657435320047060401e+00 5.887221549958117084e-01 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
2.800000000000000000e+01 1.253994699999999973e+01 3.411519231330609090e-06 2.720521252067978365e-07 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.900000000000000000e+01 1.441623200000000082e+01 1.111800101234445862e-05 7.712140739927366298e-07 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.000000000000000000e+01 1.678399500000000089e+01 1.678399473628423522e+01 9.999999842876642342e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
3.100000000000000000e+01 1.814140599999999992e+01 1.814140605933230077e+01 1.000000003270545834e+00 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.200000000000000000e+01 1.548113400000000084e+01 1.548113417709159378e+01 1.000000011439187375e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.300000000000000000e+01 1.707904500000000070e+01 1.707904516686065932e+01 1.000000009769905773e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
3.400000000000000000e+01 2.047377699999999834e+01 2.047377685882217335e+01 9.999999931044561974e-01 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.500000000000000000e+01 1.233686699999999981e+01 2.717083017388302491e+00 2.202409264352369611e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 9.899999999999999911e-01
3.600000000000000000e+01 2.722865300000000133e+01 2.629571033692375437e+01 9.657367309695324975e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
3.700000000000000000e+01 1.939800599999999875e+01 1.939800557527885516e+01 9.999999781049070391e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
3.800000000000000000e+01 1.543708799999999925e+01 1.543708808885732431e+01 1.000000005756093602e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
3.900000000000000000e+01 1.776905000000000001e+01 1.776905041923562933e+01 1.000000023593587084e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
4.000000000000000000e+01 1.932905900000000088e+01 1.932905943542778360e+01 1.000000022527107069e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
4.100000000000000000e+01 1.496890100000000068e+01 1.496890142978996430e+01 1.000000028712192179e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
4.200000000000000000e+01 1.465677999999999948e+01 1.465678001404356401e+01 1.000000000958161550e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
4.300000000000000000e+01 1.483508699999999969e+01 1.483508740585473262e+01 1.000000027357758947e+00 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.400000000000000000e+01 1.231903900000000007e+01 1.231903877736591468e+01 9.999999819276418345e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
4.500000000000000000e+01 2.087195399999999879e+01 2.087195415500636386e+01 1.000000007426538273e+00 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
4.600000000000000000e+01 1.699855799999999917e+01 1.699855820925124661e+01 1.000000012309941066e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
