1.030000000000000000e+02 1.000000000000000000e+00 9.999999837578309458e-01 8.177130106996050030e-01 8.177085199707865293e-01 9.999999837578309458e-01 8.416178286617803650e-02 5.051693803646669506e-02
1.040000000000000000e+02 1.000000000000000000e+00 1.000000009959470804e+00 7.935945601728096044e-01 7.935930557548055431e-01 9.598813184869140480e-01 1.175722009968136333e-01 6.524036939783083022e-02
1.050000000000000000e+02 1.000000000000000000e+00 1.000000006597540514e+00 4.649852650024907663e-01 4.649851921972447122e-01 1.000000006597540514e+00 4.414832818475189491e-01 3.997643091572484764e-01
1.060000000000000000e+02 1.000000000000000000e+00 1.000000033909834274e+00 8.906765374884606512e-01 8.906668320512386439e-01 9.925149624821933969e-01 2.150874993348942874e-02 1.975345071109587194e-02
1.070000000000000000e+02 1.000000000000000000e+00 1.846795653338345247e-07 8.066237632450037331e-01 8.066223393989085944e-01 9.514942923576884537e-01 1.894787691514792510e-02 3.266508149100762204e-02
1.080000000000000000e+02 1.000000000000000000e+00 1.000000016738734843e+00 7.369415283213663903e-01 7.369388276078322475e-01 1.000000016738734843e+00 8.826589608630247899e-03 1.360424956205041717e-02
1.090000000000000000e+02 1.000000000000000000e+00 1.000000015966741040e+00 1.000001081552511772e+00 1.000000027055122365e+00 9.640669556067570367e-01 1.243245675602551309e-01 1.053045189967825312e-01
1.100000000000000000e+02 1.000000000000000000e+00 1.000000021314817911e+00 1.000000967750431125e+00 1.000000040069863427e+00 9.715491181958784139e-01 2.324606428432199334e-01 2.127573747265904536e-01
1.110000000000000000e+02 1.000000000000000000e+00 9.999999844292001283e-01 1.000000495304999459e+00 9.999999965566414017e-01 9.617610194027216286e-01 1.319392051934430155e-01 1.371271003486078388e-01
1.120000000000000000e+02 1.000000000000000000e+00 6.205753486188235059e-07 8.152523721053989147e-01 8.152523055388174456e-01 9.591719918489860497e-01 8.366725308976225017e-02 6.406062403270224026e-02
1.130000000000000000e+02 1.000000000000000000e+00 9.999999983358721645e-01 7.395156048499714752e-01 7.395331731457280844e-01 9.653508350923384329e-01 2.052217556296898060e-01 1.293087358419272859e-01
1.140000000000000000e+02 1.000000000000000000e+00 1.000000026003585507e+00 9.129389705933417254e-01 9.129378063807506161e-01 9.603294761125906742e-01 4.916007386292969156e-02 5.643504571958608829e-02
1.150000000000000000e+02 1.000000000000000000e+00 1.000000005800479652e+00 9.370685503935598515e-01 9.370681718325948317e-01 1.000000005800479652e+00 1.366368829709734833e-01 9.148374318548262163e-02
1.160000000000000000e+02 1.000000000000000000e+00 1.000000012384613557e+00 8.923157238429925142e-01 8.923152329450162457e-01 9.665440327509429164e-01 2.095980073168228208e-01 1.451550257389586929e-01
1.170000000000000000e+02 1.000000000000000000e+00 1.000000020926115285e+00 4.989005041168294019e-01 4.989002037089976804e-01 9.736766780537148280e-01 3.773575063995764367e-01 3.006147251379482910e-01
1.180000000000000000e+02 1.000000000000000000e+00 1.000000000968267244e+00 8.915283541953925583e-01 8.915278847472022372e-01 9.691902174873114895e-01 9.725683766054075974e-02 1.937232134062100430e-01
1.190000000000000000e+02 1.000000000000000000e+00 9.999999889088969640e-01 6.953715870183118097e-01 6.953710487717190691e-01 9.699865460919910864e-01 2.224845862381922557e-01 1.733359894916139676e-01
1.200000000000000000e+02 1.000000000000000000e+00 9.999999704041916404e-01 8.391162648383386768e-01 8.391325174385254604e-01 9.599658730975212384e-01 1.063910811778046722e-01 7.418730745136004057e-02
1.210000000000000000e+02 1.000000000000000000e+00 1.000000027711400064e+00 8.038665078829465571e-01 8.038651379959119714e-01 9.841921980911106926e-01 1.914066798798745583e-02 6.791124556761835018e-02
1.220000000000000000e+02 1.000000000000000000e+00 1.000000018520111889e+00 7.144121825864168107e-01 7.144119982901524502e-01 9.623199354716881482e-01 4.032228254885980578e-02 4.224344932756660814e-02
1.230000000000000000e+02 1.000000000000000000e+00 9.999999704054334249e-01 6.491721349868005975e-01 6.491737833349611186e-01 9.638912797434172619e-01 1.183848541454518843e-01 7.324592823997448654e-02
1.240000000000000000e+02 1.000000000000000000e+00 9.999999705454004628e-01 8.602901896505966706e-01 8.602899023558389091e-01 9.647563728773442815e-01 1.945598182520429376e-01 2.235367595832763732e-01
1.250000000000000000e+02 1.000000000000000000e+00 9.999999794652056906e-01 7.193435203767595265e-01 7.193392935989376680e-01 9.999999794652056906e-01 2.683170874249529714e-02 2.066058342639929407e-02
1.260000000000000000e+02 1.000000000000000000e+00 1.000000031473986972e+00 9.091012488187908414e-01 9.091008707637482367e-01 8.743745546732706320e-01 2.985299934892687163e-02 8.748685289933062770e-03
1.270000000000000000e+02 1.000000000000000000e+00 1.000000008573175281e+00 9.007757476939833863e-01 9.007752157272879145e-01 9.352394178057544805e-01 1.223046665341518124e-01 5.094720492655270550e-02
1.280000000000000000e+02 1.000000000000000000e+00 1.000000026025665623e+00 6.239193200619290725e-01 6.239190650504818914e-01 1.000000026025665623e+00 3.239323886631780280e-01 2.852641245784355850e-01
1.290000000000000000e+02 1.000000000000000000e+00 1.000000011393517241e+00 8.967668368776002819e-01 8.967664186076467203e-01 1.000000011393517241e+00 1.570092645812168342e-01 1.456311370435486030e-01
1.300000000000000000e+02 1.000000000000000000e+00 1.000000022266271493e+00 6.833115756104781724e-01 6.833112830007356253e-01 1.000000022266271493e+00 7.786007135951511504e-02 6.822127774079746187e-02
1.310000000000000000e+02 1.000000000000000000e+00 9.999999963726963204e-01 1.000001352594393600e+00 1.000000019291996667e+00 9.659245373119327294e-01 1.565644844804231772e-01 1.513311531133541832e-01
1.320000000000000000e+02 1.000000000000000000e+00 1.000000009971529824e+00 6.925840304930201974e-01 6.925845983173563036e-01 9.651713125808771832e-01 2.818418349268771855e-02 5.519741333756791879e-02
1.330000000000000000e+02 1.000000000000000000e+00 7.116744682753601682e-07 9.333452647674090885e-01 9.333387345775473465e-01 9.611133064370805945e-01 2.724854040075764053e-02 4.037105831292332747e-02
1.340000000000000000e+02 1.000000000000000000e+00 9.999999834039987601e-01 8.292609081766371126e-01 8.292588168552196271e-01 9.999999834039987601e-01 1.118674656907878151e-02 8.748451442834294378e-03
1.350000000000000000e+02 1.000000000000000000e+00 1.000000010598687039e+00 5.817216365597230876e-01 5.817211730375407841e-01 1.000000010598687039e+00 3.325969103857967513e-01 3.053662893159515557e-01
1.360000000000000000e+02 1.000000000000000000e+00 1.000000022206333661e+00 8.393419919885450886e-01 8.393413359662874607e-01 1.000000022206333661e+00 9.779162826315332402e-02 7.883004533137052960e-02
1.370000000000000000e+02 1.000000000000000000e+00 1.000000011923415810e+00 6.539143845006843980e-01 6.539138174273932957e-01 1.000000011923415810e+00 2.417611512569912136e-01 1.729658231066767415e-01
1.380000000000000000e+02 1.000000000000000000e+00 9.999999901656924095e-01 5.932439048091830980e-01 5.932422496467462114e-01 9.701400478220442158e-01 4.652153113620517422e-01 1.382880710649793399e-01
1.390000000000000000e+02 1.000000000000000000e+00 9.999999919069735288e-01 7.495782118356454360e-01 7.495739808489462197e-01 9.612671317247160063e-01 1.872780625980390024e-01 4.476666027178657220e-02
1.400000000000000000e+02 1.000000000000000000e+00 9.694537536406957717e-07 9.636346041356417258e-01 9.636285336514611721e-01 9.401477391737601552e-01 1.492559475659150092e-01 1.016387631465011099e-01
1.410000000000000000e+02 1.000000000000000000e+00 9.999999891737737512e-01 5.649862357391245427e-01 5.649856878309138519e-01 9.999999891737737512e-01 9.312848789814169581e-02 9.466840434911308333e-02
1.420000000000000000e+02 1.000000000000000000e+00 9.408263489371968546e-01 6.593173205759622624e-01 6.593170819247817782e-01 1.000000015673131903e+00 5.757552292242208714e-02 6.175699684049315574e-02
1.430000000000000000e+02 1.000000000000000000e+00 9.497050843016120458e-01 7.733007389194274106e-01 7.732877005331131315e-01 9.698209961712787042e-01 2.611868976230014572e-01 1.728234913170472453e-01
1.440000000000000000e+02 1.000000000000000000e+00 1.000000024202439164e+00 7.688185137838162708e-01 7.688116465653362930e-01 1.000000024202439164e+00 1.785681921540616113e-01 1.342325403384548310e-01
1.450000000000000000e+02 1.000000000000000000e+00 1.000000034766821866e+00 9.085338343083684265e-01 9.085332180233340882e-01 9.635399092581656832e-01 6.274978626666831427e-02 6.198397057121036308e-02
